Property Name,Portfolio Manager ID,Portfolio Manager Meter ID,Meter Name,Meter Type,Meter Consumption ID,Start Date,End Date,Usage/Quantity,Usage Units,Cost ($)
#22 Police Division,35000260,189947959,AUTO_#22 Police Division-Electric,Electric - Grid,8451521197,2022-07-01 00:00:00,2022-08-01 00:00:00,45049.92,kWh (thousand Watt-hours),9146.12
#22 Police Division,35000260,189947959,AUTO_#22 Police Division-Electric,Electric - Grid,8451521198,2022-08-01 00:00:00,2022-09-01 00:00:00,46445.15,kWh (thousand Watt-hours),8887.62
#22 Police Division,35000260,189947959,AUTO_#22 Police Division-Electric,Electric - Grid,8451521199,2022-09-01 00:00:00,2022-10-01 00:00:00,39177.33,kWh (thousand Watt-hours),6124.19
#22 Police Division,35000260,189947959,AUTO_#22 Police Division-Electric,Electric - Grid,8451521200,2022-10-01 00:00:00,2022-11-01 00:00:00,34993.54,kWh (thousand Watt-hours),3397.95
#22 Police Division,35000260,189947959,AUTO_#22 Police Division-Electric,Electric - Grid,8451521201,2022-11-01 00:00:00,2022-12-01 00:00:00,38238.12,kWh (thousand Watt-hours),5047.21
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521203,2022-01-01 00:00:00,2022-02-01 00:00:00,17905.07,cm (cubic meters),6165.03
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521204,2022-02-01 00:00:00,2022-03-01 00:00:00,13554.59,cm (cubic meters),4710.39
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521205,2022-03-01 00:00:00,2022-04-01 00:00:00,11168.03,cm (cubic meters),4054.29
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521206,2022-04-01 00:00:00,2022-05-01 00:00:00,6718.04,cm (cubic meters),2600.67
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521207,2022-05-01 00:00:00,2022-06-01 00:00:00,1713.94,cm (cubic meters),742.27
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521208,2022-06-01 00:00:00,2022-07-01 00:00:00,640.23,cm (cubic meters),301.48
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521209,2022-07-01 00:00:00,2022-08-01 00:00:00,757.27,cm (cubic meters),386.37
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521210,2022-08-01 00:00:00,2022-09-01 00:00:00,756.76,cm (cubic meters),425.51
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521211,2022-09-01 00:00:00,2022-10-01 00:00:00,541.24,cm (cubic meters),308.55
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521212,2022-10-01 00:00:00,2022-11-01 00:00:00,3614.75,cm (cubic meters),1718.26
#22 Police Division,35000260,189947960,AUTO_#22 Police Division-Natural Gas,Natural Gas,8451521213,2022-11-01 00:00:00,2022-12-01 00:00:00,8070.17,cm (cubic meters),3653.61
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546725,2022-01-01 00:00:00,2022-02-01 00:00:00,55447.77,kWh (thousand Watt-hours),7434.57
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546726,2022-02-01 00:00:00,2022-03-01 00:00:00,50053.27,kWh (thousand Watt-hours),6582.47
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546727,2022-03-01 00:00:00,2022-04-01 00:00:00,61213.85,kWh (thousand Watt-hours),8300.55
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546728,2022-04-01 00:00:00,2022-05-01 00:00:00,62076.13,kWh (thousand Watt-hours),8183.3
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546729,2022-05-01 00:00:00,2022-06-01 00:00:00,72406.48,kWh (thousand Watt-hours),10505.66
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546730,2022-06-01 00:00:00,2022-07-01 00:00:00,71174.83,kWh (thousand Watt-hours),13062.63
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546731,2022-07-01 00:00:00,2022-08-01 00:00:00,82627.08,kWh (thousand Watt-hours),16671.8
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546732,2022-08-01 00:00:00,2022-09-01 00:00:00,83152.63,kWh (thousand Watt-hours),15674.46
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546733,2022-09-01 00:00:00,2022-10-01 00:00:00,69224.4,kWh (thousand Watt-hours),10510.94
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546734,2022-10-01 00:00:00,2022-11-01 00:00:00,63852.06,kWh (thousand Watt-hours),5984.69
#23 Police Division,35000261,189947990,AUTO_#23 Police Division-Electric,Electric - Grid,8451546735,2022-11-01 00:00:00,2022-12-01 00:00:00,63717.5,kWh (thousand Watt-hours),8207.34
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546701,2022-01-01 00:00:00,2022-02-01 00:00:00,12267.02,cm (cubic meters),4232.43
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546702,2022-02-01 00:00:00,2022-03-01 00:00:00,8597.29,cm (cubic meters),3035.14
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546703,2022-03-01 00:00:00,2022-04-01 00:00:00,9375.98,cm (cubic meters),3370.67
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546704,2022-04-01 00:00:00,2022-05-01 00:00:00,5992.57,cm (cubic meters),2310.09
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546705,2022-05-01 00:00:00,2022-06-01 00:00:00,1828.73,cm (cubic meters),797.32
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546706,2022-06-01 00:00:00,2022-07-01 00:00:00,541.86,cm (cubic meters),262.27
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546707,2022-07-01 00:00:00,2022-08-01 00:00:00,394.15,cm (cubic meters),258.07
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546708,2022-08-01 00:00:00,2022-09-01 00:00:00,367.72,cm (cubic meters),250.16
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546709,2022-09-01 00:00:00,2022-10-01 00:00:00,479.09,cm (cubic meters),290.67
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546710,2022-10-01 00:00:00,2022-11-01 00:00:00,3535.59,cm (cubic meters),1663.65
#23 Police Division,35000261,189947991,AUTO_#23 Police Division-Natural Gas,Natural Gas,8451546711,2022-11-01 00:00:00,2022-12-01 00:00:00,6998.08,cm (cubic meters),3193.03
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521264,2022-01-01 00:00:00,2022-02-01 00:00:00,50478.51,kWh (thousand Watt-hours),6709.6
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521265,2022-02-01 00:00:00,2022-03-01 00:00:00,46739.11,kWh (thousand Watt-hours),6101.22
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521266,2022-03-01 00:00:00,2022-04-01 00:00:00,48958.42,kWh (thousand Watt-hours),6534.83
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521267,2022-04-01 00:00:00,2022-05-01 00:00:00,44663.7,kWh (thousand Watt-hours),5860.24
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521268,2022-05-01 00:00:00,2022-06-01 00:00:00,44731.64,kWh (thousand Watt-hours),7698.26
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521269,2022-06-01 00:00:00,2022-07-01 00:00:00,59356.97,kWh (thousand Watt-hours),10664.06
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521270,2022-07-01 00:00:00,2022-08-01 00:00:00,72159.15,kWh (thousand Watt-hours),14435.03
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521271,2022-08-01 00:00:00,2022-09-01 00:00:00,72569.97,kWh (thousand Watt-hours),13718.92
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521272,2022-09-01 00:00:00,2022-10-01 00:00:00,49294.49,kWh (thousand Watt-hours),8146.6
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521273,2022-10-01 00:00:00,2022-11-01 00:00:00,36981.23,kWh (thousand Watt-hours),3585.38
#41 Police Division,35000265,189948016,AUTO_#41 Police Division-Electric,Electric - Grid,8451521274,2022-11-01 00:00:00,2022-12-01 00:00:00,41642.85,kWh (thousand Watt-hours),5064.41
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521288,2022-01-01 00:00:00,2022-02-01 00:00:00,22861.61,cm (cubic meters),8598.13
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521289,2022-02-01 00:00:00,2022-03-01 00:00:00,16713.2,cm (cubic meters),6406.07
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521290,2022-03-01 00:00:00,2022-04-01 00:00:00,14461.33,cm (cubic meters),5870.53
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521291,2022-04-01 00:00:00,2022-05-01 00:00:00,9487.9,cm (cubic meters),4404
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521292,2022-05-01 00:00:00,2022-06-01 00:00:00,3507.0,cm (cubic meters),2114.68
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521293,2022-06-01 00:00:00,2022-07-01 00:00:00,1325.95,cm (cubic meters),1295.06
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521294,2022-07-01 00:00:00,2022-08-01 00:00:00,294.02,cm (cubic meters),913.02
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521295,2022-08-01 00:00:00,2022-09-01 00:00:00,799.55,cm (cubic meters),1155.89
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521296,2022-09-01 00:00:00,2022-10-01 00:00:00,1101.7,cm (cubic meters),1121.51
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521297,2022-10-01 00:00:00,2022-11-01 00:00:00,4441.63,cm (cubic meters),3061.04
#41 Police Division,35000265,189948017,AUTO_#41 Police Division-Natural Gas,Natural Gas,8451521298,2022-11-01 00:00:00,2022-12-01 00:00:00,10367.0,cm (cubic meters),5482.4
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527505,2022-01-01 00:00:00,2022-02-01 00:00:00,7507.3,cm (cubic meters),2677.78
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527506,2022-02-01 00:00:00,2022-03-01 00:00:00,6146.28,cm (cubic meters),2227.49
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527507,2022-03-01 00:00:00,2022-04-01 00:00:00,7778.73,cm (cubic meters),2781.51
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527508,2022-04-01 00:00:00,2022-05-01 00:00:00,4132.46,cm (cubic meters),1683.36
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527509,2022-05-01 00:00:00,2022-06-01 00:00:00,1423.43,cm (cubic meters),643.59
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527510,2022-06-01 00:00:00,2022-07-01 00:00:00,3720.29,cm (cubic meters),1507.28
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527511,2022-07-01 00:00:00,2022-08-01 00:00:00,116.45,cm (cubic meters),127.22
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527512,2022-08-01 00:00:00,2022-09-01 00:00:00,-791.2,cm (cubic meters),366.25
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527513,2022-09-01 00:00:00,2022-10-01 00:00:00,649.35,cm (cubic meters),357.05
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527514,2022-10-01 00:00:00,2022-11-01 00:00:00,3648.87,cm (cubic meters),1669.35
#42 Police Division,35000266,189948021,AUTO_#42 Police Division-Natural Gas,Natural Gas,8451527515,2022-11-01 00:00:00,2022-12-01 00:00:00,4603.1,cm (cubic meters),2167.02
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527517,2022-01-01 00:00:00,2022-02-01 00:00:00,44737.78,kWh (thousand Watt-hours),6137.31
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527518,2022-02-01 00:00:00,2022-03-01 00:00:00,39830.11,kWh (thousand Watt-hours),5416.15
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527519,2022-03-01 00:00:00,2022-04-01 00:00:00,42424.41,kWh (thousand Watt-hours),5934.12
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527520,2022-04-01 00:00:00,2022-05-01 00:00:00,39937.8,kWh (thousand Watt-hours),5365.23
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527521,2022-05-01 00:00:00,2022-06-01 00:00:00,39838.51,kWh (thousand Watt-hours),6123.26
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527522,2022-06-01 00:00:00,2022-07-01 00:00:00,46784.07,kWh (thousand Watt-hours),8272.14
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527523,2022-07-01 00:00:00,2022-08-01 00:00:00,55722.81,kWh (thousand Watt-hours),11012.53
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527524,2022-08-01 00:00:00,2022-09-01 00:00:00,57479.76,kWh (thousand Watt-hours),10572.13
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527525,2022-09-01 00:00:00,2022-10-01 00:00:00,45878.87,kWh (thousand Watt-hours),7013.1
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527526,2022-10-01 00:00:00,2022-11-01 00:00:00,41119.03,kWh (thousand Watt-hours),3840.02
#42 Police Division,35000266,189948022,AUTO_#42 Police Division-Electric,Electric - Grid,8451527527,2022-11-01 00:00:00,2022-12-01 00:00:00,41198.09,kWh (thousand Watt-hours),5139.69
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527577,2022-01-01 00:00:00,2022-02-01 00:00:00,37751.28,kWh (thousand Watt-hours),5454.4
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527578,2022-02-01 00:00:00,2022-03-01 00:00:00,35420.06,kWh (thousand Watt-hours),5022.23
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527579,2022-03-01 00:00:00,2022-04-01 00:00:00,34392.48,kWh (thousand Watt-hours),5108.15
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527580,2022-04-01 00:00:00,2022-05-01 00:00:00,35574.6,kWh (thousand Watt-hours),5202.91
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527581,2022-05-01 00:00:00,2022-06-01 00:00:00,33285.65,kWh (thousand Watt-hours),4999.53
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527582,2022-06-01 00:00:00,2022-07-01 00:00:00,33705.35,kWh (thousand Watt-hours),5857.93
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527583,2022-07-01 00:00:00,2022-08-01 00:00:00,36001.91,kWh (thousand Watt-hours),7142.31
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527584,2022-08-01 00:00:00,2022-09-01 00:00:00,36141.23,kWh (thousand Watt-hours),6747.44
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527585,2022-09-01 00:00:00,2022-10-01 00:00:00,31699.86,kWh (thousand Watt-hours),4981.28
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527586,2022-10-01 00:00:00,2022-11-01 00:00:00,30279.24,kWh (thousand Watt-hours),3359.02
#54 Police Division (#55 Subunit),35000271,189948070,AUTO_#54 Police Division (#55 Subunit)-Electric,Electric - Grid,8451527587,2022-11-01 00:00:00,2022-12-01 00:00:00,31357.58,kWh (thousand Watt-hours),4078.59
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527589,2022-01-01 00:00:00,2022-02-01 00:00:00,10353.87,cm (cubic meters),3999.41
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527590,2022-02-01 00:00:00,2022-03-01 00:00:00,8206.76,cm (cubic meters),3280.84
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527591,2022-03-01 00:00:00,2022-04-01 00:00:00,6402.4,cm (cubic meters),2745.63
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527592,2022-04-01 00:00:00,2022-05-01 00:00:00,3470.61,cm (cubic meters),1736.54
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527593,2022-05-01 00:00:00,2022-06-01 00:00:00,922.22,cm (cubic meters),746.46
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527594,2022-06-01 00:00:00,2022-07-01 00:00:00,310.71,cm (cubic meters),478.4
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527595,2022-07-01 00:00:00,2022-08-01 00:00:00,324.27,cm (cubic meters),596.33
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527596,2022-08-01 00:00:00,2022-09-01 00:00:00,301.86,cm (cubic meters),610.8
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527597,2022-09-01 00:00:00,2022-10-01 00:00:00,525.72,cm (cubic meters),706.74
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527598,2022-10-01 00:00:00,2022-11-01 00:00:00,1897.62,cm (cubic meters),1369.09
#54 Police Division (#55 Subunit),35000271,189948071,AUTO_#54 Police Division (#55 Subunit)-Natural Gas,Natural Gas,8451527599,2022-11-01 00:00:00,2022-12-01 00:00:00,4939.18,cm (cubic meters),2716.59
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541805,2022-01-01 00:00:00,2022-02-01 00:00:00,2068.22,kWh (thousand Watt-hours),302.31
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541806,2022-02-01 00:00:00,2022-03-01 00:00:00,3373.79,kWh (thousand Watt-hours),481.43
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541807,2022-03-01 00:00:00,2022-04-01 00:00:00,2950.96,kWh (thousand Watt-hours),440.48
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541808,2022-04-01 00:00:00,2022-05-01 00:00:00,2171.2,kWh (thousand Watt-hours),339
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541809,2022-05-01 00:00:00,2022-06-01 00:00:00,1433.7,kWh (thousand Watt-hours),250.52
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541810,2022-06-01 00:00:00,2022-07-01 00:00:00,1090.91,kWh (thousand Watt-hours),198.13
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541811,2022-07-01 00:00:00,2022-08-01 00:00:00,1540.07,kWh (thousand Watt-hours),262.84
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541812,2022-08-01 00:00:00,2022-09-01 00:00:00,1576.2,kWh (thousand Watt-hours),268.3
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541813,2022-09-01 00:00:00,2022-10-01 00:00:00,1145.62,kWh (thousand Watt-hours),207.49
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541814,2022-10-01 00:00:00,2022-11-01 00:00:00,971.37,kWh (thousand Watt-hours),187.77
1 STRATHMORE BLVD,34999485,189948099,AUTO_1 STRATHMORE BLVD-Electric,Electric - Grid,8451541815,2022-11-01 00:00:00,2022-12-01 00:00:00,1411.9,kWh (thousand Watt-hours),236.83
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541829,2022-01-01 00:00:00,2022-02-01 00:00:00,562.74,cm (cubic meters),244.74
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541830,2022-02-01 00:00:00,2022-03-01 00:00:00,371.04,cm (cubic meters),163.43
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541831,2022-03-01 00:00:00,2022-04-01 00:00:00,304.64,cm (cubic meters),140.7
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541832,2022-04-01 00:00:00,2022-05-01 00:00:00,168.25,cm (cubic meters),95.16
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541833,2022-05-01 00:00:00,2022-06-01 00:00:00,81.37,cm (cubic meters),52.6
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541834,2022-06-01 00:00:00,2022-07-01 00:00:00,212.9,cm (cubic meters),115.73
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541835,2022-07-01 00:00:00,2022-08-01 00:00:00,260.72,cm (cubic meters),141.97
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541836,2022-08-01 00:00:00,2022-09-01 00:00:00,3.94,cm (cubic meters),26.42
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541837,2022-09-01 00:00:00,2022-10-01 00:00:00,17.3,cm (cubic meters),23.28
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541838,2022-10-01 00:00:00,2022-11-01 00:00:00,140.55,cm (cubic meters),62.98
1 STRATHMORE BLVD,34999485,189948100,AUTO_1 STRATHMORE BLVD-Natural Gas,Natural Gas,8451541839,2022-11-01 00:00:00,2022-12-01 00:00:00,276.95,cm (cubic meters),157.33
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539222,2022-01-01 00:00:00,2022-02-01 00:00:00,76.59,kWh (thousand Watt-hours),20.55
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539223,2022-02-01 00:00:00,2022-03-01 00:00:00,69.18,kWh (thousand Watt-hours),18.59
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539224,2022-03-01 00:00:00,2022-04-01 00:00:00,76.59,kWh (thousand Watt-hours),20.97
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539225,2022-04-01 00:00:00,2022-05-01 00:00:00,74.12,kWh (thousand Watt-hours),20.3
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539226,2022-05-01 00:00:00,2022-06-01 00:00:00,76.59,kWh (thousand Watt-hours),20.97
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539227,2022-06-01 00:00:00,2022-07-01 00:00:00,74.12,kWh (thousand Watt-hours),20.3
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539228,2022-07-01 00:00:00,2022-08-01 00:00:00,76.59,kWh (thousand Watt-hours),20.99
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539229,2022-08-01 00:00:00,2022-09-01 00:00:00,76.59,kWh (thousand Watt-hours),20.98
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539230,2022-09-01 00:00:00,2022-10-01 00:00:00,74.12,kWh (thousand Watt-hours),20.31
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539231,2022-10-01 00:00:00,2022-11-01 00:00:00,76.59,kWh (thousand Watt-hours),21.02
128 York St Pole 50,35000621,189992536,AUTO_128 York St Pole 50-Electric,Electric - Grid,8451539232,2022-11-01 00:00:00,2022-12-01 00:00:00,74.12,kWh (thousand Watt-hours),20.54
130 Elizabeth St,34999491,189992540,AUTO_130 Elizabeth St-Natural Gas,Natural Gas,8451520126,2022-01-01 00:00:00,2022-02-01 00:00:00,0.0,cm (cubic meters),95.66
130 Elizabeth St,34999491,189992540,AUTO_130 Elizabeth St-Natural Gas,Natural Gas,8451520127,2022-02-01 00:00:00,2022-03-01 00:00:00,0.0,cm (cubic meters),82.19
130 Elizabeth St,34999491,189992540,AUTO_130 Elizabeth St-Natural Gas,Natural Gas,8451520128,2022-03-01 00:00:00,2022-04-01 00:00:00,0.0,cm (cubic meters),84.81
